ACT_STOP_STN|NEW_TRIP_NAME|SERVICE_DATE|PLN_STN_ARRV_TIME|ACT_STN_ARRV_TIME|PLN_STN_DPRT_TIME|ACT_STN_DPRT_TIME|SEGMENT_DIRECTION|TRIP_NAME|SERVICE_TYPE|SERVICE_LINE|TRIP_ZONE|ORIG_STN|DEST_STN|LEAD_SET_NUMBER|LEAD_SET_TYPE|NODE_SEQ_ORDER|ACT_STOP_NODE|REPORTING_LINE|ACT_STN_DPRT_TIME_BAND|ACT_STN_ARRV_TIME_BAND|CARD_TYPE|SEAT_CAPACITY|OCCUPANCY_RANGE
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Child/Youth|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Concession|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Day Pass Child/Youth w/o SAF|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Day Pass Child/Youth with SAF|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Day Pass Child/Youth without SAF|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Day Pass with SAF|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Day Pass without SAF|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Employee|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Free Travel|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|School Student|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Senior/Pensioner|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Sgl Trip Rail Adult|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|Sgl Trip Rail Child/Youth|896|0-20
Newtown|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:37:30|2020-10-09 05:37:32|2020-10-09 05:38:00|2020-10-09 05:38:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|3|NTN2|Leppington|05:30-05:44|05:30-05:44|UNKNOWN|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Adult|896|21-40
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|All card types|896|21-40
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|CTP|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Child/Youth|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Concession|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Day Pass Child/Youth w/o SAF|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Day Pass Child/Youth with SAF|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Day Pass Child/Youth without SAF|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Day Pass with SAF|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Day Pass without SAF|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Employee|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Free Travel|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|School Student|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Senior/Pensioner|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Sgl Trip Rail Adult|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|Sgl Trip Rail Child/Youth|896|0-20
Ashfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:43:36|2020-10-09 05:43:49|2020-10-09 05:44:06|2020-10-09 05:44:35|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|4|ASH5|Leppington|05:30-05:44|05:30-05:44|UNKNOWN|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Adult|896|21-40
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|All card types|896|41-60
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|CTP|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Child/Youth|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Concession|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth w/o SAF|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth with SAF|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth without SAF|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Day Pass with SAF|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Day Pass without SAF|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Employee|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Free Travel|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|School Student|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Senior/Pensioner|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Sgl Trip Rail Adult|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|Sgl Trip Rail Child/Youth|896|0-20
Burwood|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:47:30|2020-10-09 05:47:30|2020-10-09 05:48:00|2020-10-09 05:48:25|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|5|BWD6|Leppington|05:45-05:59|05:45-05:59|UNKNOWN|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Adult|896|41-60
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|All card types|896|41-60
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|CTP|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Child/Youth|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Concession|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth w/o SAF|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth with SAF|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth without SAF|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Day Pass with SAF|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Day Pass without SAF|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Employee|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Free Travel|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|School Student|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Senior/Pensioner|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Sgl Trip Rail Adult|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|Sgl Trip Rail Child/Youth|896|0-20
Strathfield|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:50:30|2020-10-09 05:50:30|2020-10-09 05:51:30|2020-10-09 05:50:56|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|6|STR8|Leppington|05:45-05:59|05:45-05:59|UNKNOWN|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Adult|896|61-80
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|All card types|896|81-100
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|CTP|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Child/Youth|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Concession|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth w/o SAF|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth with SAF|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Day Pass Child/Youth without SAF|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Day Pass with SAF|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Day Pass without SAF|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Employee|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Free Travel|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|School Student|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Senior/Pensioner|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Sgl Trip Rail Adult|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|Sgl Trip Rail Child/Youth|896|0-20
Flemington|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:55:12|2020-10-09 05:55:03|2020-10-09 05:55:42|2020-10-09 05:55:03|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|7|FLM4|Leppington|05:45-05:59|05:45-05:59|UNKNOWN|896|0-20
Lidcombe|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:58:30|2020-10-09 05:58:30|2020-10-09 05:59:00|2020-10-09 06:00:05|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|8|LCE4|Leppington|06:00-06:14|05:45-05:59|Adult|896|61-80
Lidcombe|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:58:30|2020-10-09 05:58:30|2020-10-09 05:59:00|2020-10-09 06:00:05|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|8|LCE4|Leppington|06:00-06:14|05:45-05:59|All card types|896|81-100
Lidcombe|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:58:30|2020-10-09 05:58:30|2020-10-09 05:59:00|2020-10-09 06:00:05|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|8|LCE4|Leppington|06:00-06:14|05:45-05:59|CTP|896|0-20
Lidcombe|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:58:30|2020-10-09 05:58:30|2020-10-09 05:59:00|2020-10-09 06:00:05|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|8|LCE4|Leppington|06:00-06:14|05:45-05:59|Child/Youth|896|0-20
Lidcombe|1--A-JOINED|2020-10-09 00:00:00|2020-10-09 05:58:30|2020-10-09 05:58:30|2020-10-09 05:59:00|2020-10-09 06:00:05|Down|1--B||T2 Inner West & Leppington Line||Central|Leppington||B|8|LCE4|Leppington|06:00-06:14|05:45-05:59|Concession|896|0-20
